Datetime,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains
2024-09-09 09:30:00-04:00,544.4400024414062,546.24951171875,544.3699951171875,544.72998046875,544.72998046875,8954097,0.0,0.0,0.0
2024-09-09 10:30:00-04:00,544.719970703125,544.7700805664062,542.6799926757812,544.2000122070312,544.2000122070312,4260845,0.0,0.0,0.0
2024-09-09 11:30:00-04:00,544.22998046875,547.0,544.1400146484375,546.8900146484375,546.8900146484375,4358833,0.0,0.0,0.0
2024-09-09 12:30:00-04:00,546.9000854492188,547.7100219726562,546.77001953125,547.3300170898438,547.3300170898438,3101031,0.0,0.0,0.0
2024-09-09 13:30:00-04:00,547.3200073242188,547.3300170898438,544.9000244140625,544.9697875976562,544.9697875976562,3848382,0.0,0.0,0.0
2024-09-09 14:30:00-04:00,544.9600219726562,545.6300048828125,544.1799926757812,545.5900268554688,545.5900268554688,4449438,0.0,0.0,0.0
2024-09-09 15:30:00-04:00,545.5800170898438,546.510009765625,544.97998046875,546.4299926757812,546.4299926757812,6385889,0.0,0.0,0.0
2024-09-10 09:30:00-04:00,548.3599853515625,548.6599731445312,545.54931640625,547.0800170898438,547.0800170898438,7879328,0.0,0.0,0.0
2024-09-10 10:30:00-04:00,547.0900268554688,547.7000122070312,545.6599731445312,547.4500122070312,547.4500122070312,3297614,0.0,0.0,0.0
2024-09-10 11:30:00-04:00,547.4500122070312,547.72998046875,543.3800048828125,544.2899780273438,544.2899780273438,4509060,0.0,0.0,0.0
2024-09-10 12:30:00-04:00,544.2650146484375,546.9600219726562,544.110107421875,546.3599853515625,546.3599853515625,4121953,0.0,0.0,0.0
2024-09-10 13:30:00-04:00,546.3599853515625,547.9500122070312,546.2899780273438,547.880126953125,547.880126953125,3867472,0.0,0.0,0.0
2024-09-10 14:30:00-04:00,547.8925170898438,548.7899780273438,547.8300170898438,548.760009765625,548.760009765625,4555383,0.0,0.0,0.0
2024-09-10 15:30:00-04:00,548.77001953125,549.1500244140625,548.1400146484375,548.8200073242188,548.8200073242188,5380891,0.0,0.0,0.0
2024-09-11 09:30:00-04:00,547.7349853515625,548.3300170898438,541.2424926757812,541.2424926757812,541.2424926757812,14169829,0.0,0.0,0.0
2024-09-11 10:30:00-04:00,541.2349853515625,542.9000244140625,539.9600219726562,542.4299926757812,542.4299926757812,9908357,0.0,0.0,0.0
2024-09-11 11:30:00-04:00,542.4299926757812,546.8200073242188,542.3099975585938,546.780029296875,546.780029296875,7711418,0.0,0.0,0.0
2024-09-11 12:30:00-04:00,546.7800903320312,549.1900024414062,546.510009765625,548.8900146484375,548.8900146484375,5753289,0.0,0.0,0.0
2024-09-11 13:30:00-04:00,548.9000244140625,551.1400146484375,548.8201293945312,551.0075073242188,551.0075073242188,6418774,0.0,0.0,0.0
2024-09-11 14:30:00-04:00,551.0,553.4099731445312,550.97998046875,553.3300170898438,553.3300170898438,9401542,0.0,0.0,0.0
2024-09-11 15:30:00-04:00,553.3150024414062,555.3599853515625,552.0800170898438,554.3599853515625,554.3599853515625,10344306,0.0,0.0,0.0
2024-09-12 09:30:00-04:00,554.5,556.0,552.739990234375,555.7999877929688,555.7999877929688,9166300,0.0,0.0,0.0
2024-09-12 10:30:00-04:00,555.7999877929688,556.6400146484375,554.0599975585938,554.9299926757812,554.9299926757812,5909820,0.0,0.0,0.0
2024-09-12 11:30:00-04:00,554.9600219726562,555.5449829101562,554.2000122070312,555.3800048828125,555.3800048828125,3889830,0.0,0.0,0.0
2024-09-12 12:30:00-04:00,555.4000244140625,558.0900268554688,555.0,557.8400268554688,557.8400268554688,4826139,0.0,0.0,0.0
2024-09-12 13:30:00-04:00,557.8599853515625,559.3699951171875,557.6799926757812,559.0900268554688,559.0900268554688,5530312,0.0,0.0,0.0
2024-09-12 14:30:00-04:00,559.080078125,559.4000244140625,556.5399780273438,558.760009765625,558.760009765625,6160368,0.0,0.0,0.0
2024-09-12 15:30:00-04:00,558.760009765625,559.219970703125,558.1199951171875,559.010009765625,559.010009765625,8821546,0.0,0.0,0.0
2024-09-13 09:30:00-04:00,559.6099853515625,562.3599853515625,559.4500122070312,561.1199951171875,561.1199951171875,7602737,0.0,0.0,0.0
2024-09-13 10:30:00-04:00,561.1099853515625,562.510009765625,560.530029296875,561.8499755859375,561.8499755859375,4822328,0.0,0.0,0.0
2024-09-13 11:30:00-04:00,561.8798828125,562.9400024414062,561.52001953125,561.5700073242188,561.5700073242188,3649370,0.0,0.0,0.0
2024-09-13 12:30:00-04:00,561.5650024414062,562.809814453125,561.3300170898438,562.760009765625,562.760009765625,2918735,0.0,0.0,0.0
2024-09-13 13:30:00-04:00,562.7301025390625,563.030029296875,561.27001953125,561.409912109375,561.409912109375,3944965,0.0,0.0,0.0
2024-09-13 14:30:00-04:00,561.4099731445312,561.969970703125,561.02001953125,561.7999877929688,561.7999877929688,3726025,0.0,0.0,0.0
2024-09-13 15:30:00-04:00,561.7999877929688,562.3400268554688,561.260009765625,561.9600219726562,561.9600219726562,5860827,0.0,0.0,0.0
2024-09-16 09:30:00-04:00,561.75,562.9199829101562,560.8599853515625,561.4788208007812,561.4788208007812,6951743,0.0,0.0,0.0
2024-09-16 10:30:00-04:00,560.9099731445312,561.5399780273438,559.9000244140625,560.8300170898438,560.8300170898438,5125936,0.0,0.0,0.0
2024-09-16 11:30:00-04:00,560.8200073242188,561.4199829101562,560.3400268554688,561.389892578125,561.389892578125,3354915,0.0,0.0,0.0
2024-09-16 12:30:00-04:00,561.3800048828125,561.9099731445312,560.7899780273438,561.7150268554688,561.7150268554688,3311704,0.0,0.0,0.0
2024-09-16 13:30:00-04:00,561.7100219726562,562.5999755859375,561.6099853515625,562.5499877929688,562.5499877929688,3520039,0.0,0.0,0.0
2024-09-16 14:30:00-04:00,562.5399780273438,562.719970703125,561.8400268554688,562.260009765625,562.260009765625,4598759,0.0,0.0,0.0
2024-09-16 15:30:00-04:00,562.2449951171875,563.1099853515625,562.1524047851562,562.8599853515625,562.8599853515625,7009103,0.0,0.0,0.0
2024-09-17 09:30:00-04:00,565.0999755859375,566.25,564.0700073242188,565.9500122070312,565.9500122070312,7795411,0.0,0.0,0.0
2024-09-17 10:30:00-04:00,565.8200073242188,566.5800170898438,564.6500244140625,565.1400146484375,565.1400146484375,5904559,0.0,0.0,0.0
2024-09-17 11:30:00-04:00,565.1500244140625,565.3400268554688,562.9000244140625,563.739990234375,563.739990234375,6491615,0.0,0.0,0.0
2024-09-17 12:30:00-04:00,563.739990234375,563.739990234375,560.97998046875,562.719970703125,562.719970703125,4784559,0.0,0.0,0.0
2024-09-17 13:30:00-04:00,562.739990234375,563.1799926757812,560.7949829101562,562.6300048828125,562.6300048828125,3715752,0.0,0.0,0.0
2024-09-17 14:30:00-04:00,562.6201171875,562.889892578125,561.3300170898438,562.1820068359375,562.1820068359375,4587193,0.0,0.0,0.0
2024-09-17 15:30:00-04:00,562.1699829101562,563.1699829101562,561.7150268554688,563.1099853515625,563.1099853515625,6758239,0.0,0.0,0.0
2024-09-18 09:30:00-04:00,563.739990234375,563.9299926757812,562.1300048828125,563.1300048828125,563.1300048828125,5640231,0.0,0.0,0.0
2024-09-18 10:30:00-04:00,563.1199951171875,563.3499755859375,562.25,562.760009765625,562.760009765625,2987198,0.0,0.0,0.0
2024-09-18 11:30:00-04:00,562.75,563.0700073242188,561.3400268554688,563.003173828125,563.003173828125,4068977,0.0,0.0,0.0
2024-09-18 12:30:00-04:00,563.0189819335938,563.72998046875,562.8099975585938,563.719970703125,563.719970703125,3234803,0.0,0.0,0.0
2024-09-18 13:30:00-04:00,563.7100219726562,568.6900024414062,561.7999877929688,565.9000244140625,565.9000244140625,14059824,0.0,0.0,0.0
2024-09-18 14:30:00-04:00,565.9299926757812,566.97998046875,561.6099853515625,564.9400024414062,564.9400024414062,13819171,0.0,0.0,0.0
2024-09-18 15:30:00-04:00,564.9400024414062,565.530029296875,560.8300170898438,561.3400268554688,561.3400268554688,8516046,0.0,0.0,0.0
2024-09-19 09:30:00-04:00,571.010009765625,571.3599853515625,568.219970703125,571.3499755859375,571.3499755859375,15326814,0.0,0.0,0.0
2024-09-19 10:30:00-04:00,571.5,571.7559204101562,569.4299926757812,570.8991088867188,570.8991088867188,9603307,0.0,0.0,0.0
2024-09-19 11:30:00-04:00,570.9000244140625,571.8200073242188,570.0499877929688,571.6799926757812,571.6799926757812,4511510,0.0,0.0,0.0
2024-09-19 12:30:00-04:00,571.6699829101562,572.0850219726562,571.1900024414062,571.8599243164062,571.8599243164062,5659467,0.0,0.0,0.0
2024-09-19 13:30:00-04:00,571.85498046875,572.8800048828125,570.8900146484375,572.0,572.0,6346185,0.0,0.0,0.0
2024-09-19 14:30:00-04:00,572.0,572.25,570.6699829101562,571.1699829101562,571.1699829101562,8443074,0.0,0.0,0.0
2024-09-19 15:30:00-04:00,571.1699829101562,571.780029296875,570.3499755859375,570.9199829101562,570.9199829101562,13481518,0.0,0.0,0.0
2024-09-20 09:30:00-04:00,567.844970703125,568.3900146484375,566.4099731445312,567.219970703125,567.219970703125,14137567,1.746,0.0,0.0
2024-09-20 10:30:00-04:00,567.22998046875,567.760009765625,565.1699829101562,565.989990234375,565.989990234375,12680802,0.0,0.0,0.0
2024-09-20 11:30:00-04:00,565.97998046875,568.0001220703125,565.7100219726562,567.9500122070312,567.9500122070312,4603647,0.0,0.0,0.0
2024-09-20 12:30:00-04:00,567.9099731445312,568.530029296875,567.6699829101562,568.219970703125,568.219970703125,5486097,0.0,0.0,0.0
2024-09-20 13:30:00-04:00,568.2249755859375,568.6455078125,566.4099731445312,566.6199951171875,566.6199951171875,6995501,0.0,0.0,0.0
2024-09-20 14:30:00-04:00,566.5999755859375,568.6900024414062,566.0900268554688,568.239990234375,568.239990234375,7136365,0.0,0.0,0.0
2024-09-20 15:30:00-04:00,568.2349853515625,569.3099975585938,567.7999877929688,568.0999755859375,568.0999755859375,10705851,0.0,0.0,0.0
2024-09-23 09:30:00-04:00,569.0700073242188,570.33251953125,568.25,569.7899780273438,569.7899780273438,6921524,0.0,0.0,0.0
2024-09-23 10:30:00-04:00,569.7999877929688,570.0900268554688,568.72998046875,569.7349853515625,569.7349853515625,3465602,0.0,0.0,0.0
2024-09-23 11:30:00-04:00,569.739990234375,570.1500244140625,568.3599853515625,568.9400024414062,568.9400024414062,2894440,0.0,0.0,0.0
2024-09-23 12:30:00-04:00,568.9400024414062,569.2000122070312,568.0999755859375,568.7799072265625,568.7799072265625,3918975,0.0,0.0,0.0
2024-09-23 13:30:00-04:00,568.8099975585938,569.5,568.5800170898438,569.239990234375,569.239990234375,2458458,0.0,0.0,0.0
2024-09-23 14:30:00-04:00,569.280029296875,569.5900268554688,569.0524291992188,569.510009765625,569.510009765625,4176963,0.0,0.0,0.0
2024-09-23 15:30:00-04:00,569.510009765625,569.9099731445312,569.1300048828125,569.6199951171875,569.6199951171875,5126994,0.0,0.0,0.0
2024-09-24 09:30:00-04:00,570.47998046875,570.5499877929688,567.8200073242188,568.2783813476562,568.2783813476562,8270767,0.0,0.0,0.0
2024-09-24 10:30:00-04:00,568.280029296875,570.0698852539062,567.5999755859375,569.8505249023438,569.8505249023438,4363304,0.0,0.0,0.0
2024-09-24 11:30:00-04:00,569.9219970703125,571.0700073242188,569.72998046875,570.5050048828125,570.5050048828125,5671919,0.0,0.0,0.0
2024-09-24 12:30:00-04:00,570.5,571.2000122070312,570.27001953125,570.6099853515625,570.6099853515625,2121281,0.0,0.0,0.0
2024-09-24 13:30:00-04:00,570.6099853515625,571.010009765625,570.0700073242188,570.2324829101562,570.2324829101562,2225025,0.0,0.0,0.0
2024-09-24 14:30:00-04:00,570.25,570.75,569.4299926757812,570.639892578125,570.639892578125,4698998,0.0,0.0,0.0
2024-09-24 15:30:00-04:00,570.6400146484375,571.3599853515625,570.3800048828125,571.239990234375,571.239990234375,9698552,0.0,0.0,0.0
2024-09-25 09:30:00-04:00,571.75,571.8900146484375,570.8599853515625,571.0999145507812,571.0999145507812,7315079,0.0,0.0,0.0
2024-09-25 10:30:00-04:00,571.0999755859375,571.4197998046875,570.5999755859375,570.77001953125,570.77001953125,3736068,0.0,0.0,0.0
2024-09-25 11:30:00-04:00,570.75,571.25,570.260009765625,570.6400146484375,570.6400146484375,3892745,0.0,0.0,0.0
2024-09-25 12:30:00-04:00,570.6300048828125,570.6400146484375,569.0999755859375,569.75,569.75,4085985,0.0,0.0,0.0
2024-09-25 13:30:00-04:00,569.719970703125,570.3800048828125,568.9099731445312,570.2000122070312,570.2000122070312,4094174,0.0,0.0,0.0
2024-09-25 14:30:00-04:00,570.1699829101562,570.280029296875,569.7000122070312,569.864990234375,569.864990234375,3040842,0.0,0.0,0.0
2024-09-25 15:30:00-04:00,569.8350219726562,570.1400146484375,569.3300170898438,570.0,570.0,5773920,0.0,0.0,0.0
2024-09-26 09:30:00-04:00,573.8800048828125,574.0499877929688,572.4299926757812,572.6240234375,572.6240234375,8960721,0.0,0.0,0.0
2024-09-26 10:30:00-04:00,572.6199951171875,573.4400024414062,570.9000244140625,571.3399047851562,571.3399047851562,6367140,0.0,0.0,0.0
2024-09-26 11:30:00-04:00,571.0999145507812,572.5701293945312,570.97998046875,571.2498779296875,571.2498779296875,3544384,0.0,0.0,0.0
2024-09-26 12:30:00-04:00,571.239990234375,571.4298706054688,569.9000244140625,571.0900268554688,571.0900268554688,4450097,0.0,0.0,0.0
2024-09-26 13:30:00-04:00,571.0999755859375,572.72998046875,571.0700073242188,572.4199829101562,572.4199829101562,6026274,0.0,0.0,0.0
2024-09-26 14:30:00-04:00,572.4099731445312,572.469970703125,571.9400024414062,572.1199951171875,572.1199951171875,4260780,0.0,0.0,0.0
2024-09-26 15:30:00-04:00,572.1199951171875,572.75,571.8200073242188,572.25,572.25,6179104,0.0,0.0,0.0
2024-09-27 09:30:00-04:00,573.25,574.219970703125,572.7100219726562,573.8499755859375,573.8499755859375,7715727,0.0,0.0,0.0
2024-09-27 10:30:00-04:00,573.85498046875,573.9299926757812,572.9199829101562,573.28271484375,573.28271484375,3838380,0.0,0.0,0.0
2024-09-27 11:30:00-04:00,573.2974853515625,573.3099975585938,571.8499755859375,572.22998046875,572.22998046875,3588032,0.0,0.0,0.0
2024-09-27 12:30:00-04:00,572.230712890625,572.7100219726562,571.7501831054688,571.7750244140625,571.7750244140625,2859981,0.0,0.0,0.0
2024-09-27 13:30:00-04:00,571.77001953125,572.6500244140625,571.1799926757812,571.2050170898438,571.2050170898438,3212038,0.0,0.0,0.0
2024-09-27 14:30:00-04:00,571.2100219726562,572.3900146484375,570.4199829101562,571.9771118164062,571.9771118164062,5756437,0.0,0.0,0.0
2024-09-27 15:30:00-04:00,571.969970703125,572.1143188476562,571.3200073242188,571.4099731445312,571.4099731445312,6650004,0.0,0.0,0.0
2024-09-30 09:30:00-04:00,570.4199829101562,571.4600219726562,570.25,570.9199829101562,570.9199829101562,5044565,0.0,0.0,0.0
2024-09-30 10:30:00-04:00,570.9199829101562,571.760009765625,570.864990234375,571.5599975585938,571.5599975585938,3463265,0.0,0.0,0.0
2024-09-30 11:30:00-04:00,571.72998046875,572.260009765625,570.7310791015625,571.8800048828125,571.8800048828125,6676861,0.0,0.0,0.0
2024-09-30 12:30:00-04:00,571.8699951171875,571.9600219726562,570.9099731445312,571.0693969726562,571.0693969726562,2462958,0.0,0.0,0.0
2024-09-30 13:30:00-04:00,571.0399780273438,571.7100219726562,568.22998046875,569.290771484375,569.290771484375,6936997,0.0,0.0,0.0
2024-09-30 14:30:00-04:00,569.2899780273438,571.1799926757812,568.72998046875,570.8900146484375,570.8900146484375,8100339,0.0,0.0,0.0
2024-09-30 15:30:00-04:00,570.8972778320312,574.3800048828125,570.7999877929688,574.02001953125,574.02001953125,15168854,0.0,0.0,0.0
2024-10-01 09:30:00-04:00,572.9099731445312,572.9249877929688,566.8699951171875,567.4600219726562,567.4600219726562,17039982,0.0,0.0,0.0
2024-10-01 10:30:00-04:00,566.9127807617188,568.6599731445312,566.0,567.9199829101562,567.9199829101562,9037662,0.0,0.0,0.0
2024-10-01 11:30:00-04:00,567.9099731445312,569.5999755859375,567.6599731445312,568.77001953125,568.77001953125,8894710,0.0,0.0,0.0
2024-10-01 12:30:00-04:00,568.760009765625,568.9000244140625,566.27001953125,566.4400024414062,566.4400024414062,9651683,0.0,0.0,0.0
2024-10-01 13:30:00-04:00,566.4400024414062,570.6998901367188,566.27001953125,570.47998046875,570.47998046875,8544883,0.0,0.0,0.0
2024-10-01 14:30:00-04:00,570.489990234375,570.9299926757812,569.5800170898438,570.2600708007812,570.2600708007812,5280983,0.0,0.0,0.0
2024-10-01 15:30:00-04:00,570.2750244140625,570.2750244140625,568.3800048828125,568.6900024414062,568.6900024414062,6504882,0.0,0.0,0.0
2024-10-02 09:30:00-04:00,567.7100219726562,568.8800048828125,565.27001953125,568.3599853515625,568.3599853515625,9602314,0.0,0.0,0.0
2024-10-02 10:30:00-04:00,568.3300170898438,569.8300170898438,567.97998046875,569.52001953125,569.52001953125,5511553,0.0,0.0,0.0
2024-10-02 11:30:00-04:00,569.5399780273438,569.9000244140625,568.8200073242188,569.489990234375,569.489990234375,3079887,0.0,0.0,0.0
2024-10-02 12:30:00-04:00,569.47998046875,569.47998046875,567.7000122070312,568.4299926757812,568.4299926757812,2935861,0.0,0.0,0.0
2024-10-02 13:30:00-04:00,568.3499755859375,569.3699951171875,567.5700073242188,568.4694213867188,568.4694213867188,2931881,0.0,0.0,0.0
2024-10-02 14:30:00-04:00,568.469970703125,569.3400268554688,568.2100219726562,569.2100219726562,569.2100219726562,4091796,0.0,0.0,0.0
2024-10-02 15:30:00-04:00,569.219970703125,569.4600219726562,568.7000122070312,568.8499755859375,568.8499755859375,5025158,0.0,0.0,0.0
2024-10-03 09:30:00-04:00,567.3599853515625,569.802490234375,566.77001953125,567.169921875,567.169921875,8994309,0.0,0.0,0.0
2024-10-03 10:30:00-04:00,566.5999755859375,568.489990234375,566.239990234375,567.4749145507812,567.4749145507812,4517151,0.0,0.0,0.0
2024-10-03 11:30:00-04:00,567.4400024414062,569.1599731445312,567.4400024414062,568.7000122070312,568.7000122070312,2230945,0.0,0.0,0.0
2024-10-03 12:30:00-04:00,568.7081298828125,568.7100219726562,565.489990234375,566.469970703125,566.469970703125,6161439,0.0,0.0,0.0
2024-10-03 13:30:00-04:00,566.4600219726562,567.4199829101562,566.0501098632812,567.010009765625,567.010009765625,4699261,0.0,0.0,0.0
2024-10-03 14:30:00-04:00,566.989990234375,567.25,566.0499877929688,566.530029296875,566.530029296875,3649827,0.0,0.0,0.0
2024-10-03 15:30:00-04:00,566.5499877929688,568.27001953125,566.4400024414062,567.780029296875,567.780029296875,6404739,0.0,0.0,0.0
2024-10-04 09:30:00-04:00,572.3499755859375,572.7100219726562,568.3499755859375,568.8300170898438,568.8300170898438,12086389,0.0,0.0,0.0
2024-10-04 10:30:00-04:00,568.8400268554688,570.72998046875,568.1599731445312,568.780029296875,568.780029296875,5098380,0.0,0.0,0.0
2024-10-04 11:30:00-04:00,568.780029296875,570.780029296875,568.280029296875,569.8049926757812,569.8049926757812,3217279,0.0,0.0,0.0
2024-10-04 12:30:00-04:00,569.7999877929688,571.5700073242188,569.5399780273438,571.0499877929688,571.0499877929688,3364991,0.0,0.0,0.0
2024-10-04 13:30:00-04:00,571.0499877929688,571.5499877929688,569.5800170898438,570.7849731445312,570.7849731445312,4059947,0.0,0.0,0.0
2024-10-04 14:30:00-04:00,570.780029296875,572.1900024414062,570.5700073242188,572.0399780273438,572.0399780273438,3623727,0.0,0.0,0.0
2024-10-04 15:30:00-04:00,571.9600219726562,573.3599853515625,571.8958129882812,572.9199829101562,572.9199829101562,6750776,0.0,0.0,0.0
2024-10-07 09:30:00-04:00,571.2999877929688,571.9598999023438,570.530029296875,571.5,571.5,8203813,0.0,0.0,0.0
2024-10-07 10:30:00-04:00,571.510009765625,571.7799072265625,570.6199951171875,571.6500244140625,571.6500244140625,4949899,0.0,0.0,0.0
2024-10-07 11:30:00-04:00,571.6500244140625,571.739990234375,570.1199951171875,570.9608764648438,570.9608764648438,3066903,0.0,0.0,0.0
2024-10-07 12:30:00-04:00,570.969970703125,571.0,570.2689208984375,570.3699951171875,570.3699951171875,2236376,0.0,0.0,0.0
2024-10-07 13:30:00-04:00,570.3499755859375,570.5499877929688,569.5,569.5499877929688,569.5499877929688,3512280,0.0,0.0,0.0
2024-10-07 14:30:00-04:00,569.5399780273438,569.5399780273438,566.6300048828125,567.8800048828125,567.8800048828125,7575952,0.0,0.0,0.0
2024-10-07 15:30:00-04:00,567.8800048828125,568.6798706054688,566.77001953125,567.8099975585938,567.8099975585938,10978505,0.0,0.0,0.0
2024-10-08 09:30:00-04:00,570.4199829101562,571.3499755859375,569.5299072265625,570.8599853515625,570.8599853515625,8616207,0.0,0.0,0.0
2024-10-08 10:30:00-04:00,570.8499755859375,572.5499877929688,570.7449951171875,571.8400268554688,571.8400268554688,6370084,0.0,0.0,0.0
2024-10-08 11:30:00-04:00,571.8499755859375,572.3300170898438,571.4000244140625,572.030029296875,572.030029296875,3063231,0.0,0.0,0.0
2024-10-08 12:30:00-04:00,572.02001953125,572.239990234375,570.5499877929688,571.219970703125,571.219970703125,3016017,0.0,0.0,0.0
2024-10-08 13:30:00-04:00,571.219970703125,572.0399780273438,571.10498046875,571.9500732421875,571.9500732421875,1695615,0.0,0.0,0.0
2024-10-08 14:30:00-04:00,571.9500122070312,573.0399780273438,571.75,572.8599853515625,572.8599853515625,3690172,0.0,0.0,0.0
2024-10-08 15:30:00-04:00,572.8599853515625,573.780029296875,572.739990234375,573.1099853515625,573.1099853515625,7334619,0.0,0.0,0.0
2024-10-09 09:30:00-04:00,573.1599731445312,574.4400024414062,572.5999755859375,574.1099853515625,574.1099853515625,5798686,0.0,0.0,0.0
2024-10-09 10:30:00-04:00,574.0999755859375,575.9400024414062,573.9500122070312,575.7100219726562,575.7100219726562,4574628,0.0,0.0,0.0
2024-10-09 11:30:00-04:00,575.7200927734375,577.0599975585938,575.7000732421875,576.2570190429688,576.2570190429688,4626014,0.0,0.0,0.0
2024-10-09 12:30:00-04:00,576.260009765625,576.6099243164062,575.5599975585938,576.4801025390625,576.4801025390625,2710975,0.0,0.0,0.0
2024-10-09 13:30:00-04:00,576.469970703125,576.8499755859375,575.0,576.4000244140625,576.4000244140625,3167242,0.0,0.0,0.0
2024-10-09 14:30:00-04:00,576.3800048828125,576.8099975585938,575.719970703125,576.7133178710938,576.7133178710938,3857113,0.0,0.0,0.0
2024-10-09 15:30:00-04:00,576.7100219726562,577.7100219726562,576.6900024414062,577.1199951171875,577.1199951171875,8599154,0.0,0.0,0.0
2024-10-10 09:30:00-04:00,575.77001953125,576.6494750976562,574.5599975585938,575.9500122070312,575.9500122070312,10179350,0.0,0.0,0.0
2024-10-10 10:30:00-04:00,575.9500122070312,576.5599975585938,575.1400146484375,576.2940063476562,576.2940063476562,4365433,0.0,0.0,0.0
2024-10-10 11:30:00-04:00,576.2899780273438,577.5800170898438,575.882080078125,577.1693725585938,577.1693725585938,4194139,0.0,0.0,0.0
2024-10-10 12:30:00-04:00,577.1699829101562,577.2050170898438,575.260009765625,576.3699951171875,576.3699951171875,5555580,0.0,0.0,0.0
2024-10-10 13:30:00-04:00,576.3800048828125,576.6749877929688,574.77001953125,575.3800048828125,575.3800048828125,3874903,0.0,0.0,0.0
2024-10-10 14:30:00-04:00,575.3699951171875,575.510009765625,574.489990234375,575.39501953125,575.39501953125,3794232,0.0,0.0,0.0
2024-10-10 15:30:00-04:00,575.5,576.5399780273438,575.2999877929688,576.10498046875,576.10498046875,4967864,0.0,0.0,0.0
2024-10-11 09:30:00-04:00,576.0499877929688,580.094970703125,575.9099731445312,579.780029296875,579.780029296875,8860622,0.0,0.0,0.0
2024-10-11 10:30:00-04:00,579.760009765625,580.0,578.7000122070312,579.1799926757812,579.1799926757812,5501098,0.0,0.0,0.0
2024-10-11 11:30:00-04:00,579.1900024414062,579.6500244140625,578.4299926757812,578.75,578.75,2993815,0.0,0.0,0.0
2024-10-11 12:30:00-04:00,578.739990234375,579.0800170898438,578.0700073242188,578.869873046875,578.869873046875,2916315,0.0,0.0,0.0
2024-10-11 13:30:00-04:00,578.8599853515625,579.9000244140625,578.6536865234375,579.4600219726562,579.4600219726562,2439273,0.0,0.0,0.0
2024-10-11 14:30:00-04:00,579.469970703125,580.3300170898438,578.7899780273438,580.0595092773438,580.0595092773438,4205929,0.0,0.0,0.0
2024-10-11 15:30:00-04:00,580.0549926757812,580.3200073242188,579.4600219726562,579.5499877929688,579.5499877929688,6601510,0.0,0.0,0.0
2024-10-14 09:30:00-04:00,581.219970703125,583.6099243164062,580.72998046875,583.4299926757812,583.4299926757812,7318735,0.0,0.0,0.0
2024-10-14 10:30:00-04:00,583.4299926757812,583.780029296875,582.2999877929688,582.7847900390625,582.7847900390625,3736050,0.0,0.0,0.0
2024-10-14 11:30:00-04:00,582.7999877929688,583.9000244140625,582.5399780273438,583.7299194335938,583.7299194335938,2164618,0.0,0.0,0.0
2024-10-14 12:30:00-04:00,583.719970703125,584.1400146484375,583.5999755859375,583.7799072265625,583.7799072265625,1955655,0.0,0.0,0.0
2024-10-14 13:30:00-04:00,583.77001953125,584.1900024414062,583.3099975585938,584.0399780273438,584.0399780273438,1915955,0.0,0.0,0.0
2024-10-14 14:30:00-04:00,584.0399780273438,584.6400146484375,584.0,584.5399780273438,584.5399780273438,4537226,0.0,0.0,0.0
2024-10-14 15:30:00-04:00,584.530029296875,585.27001953125,584.0800170898438,584.280029296875,584.280029296875,9424258,0.0,0.0,0.0
